"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename","entrez_id","symbol"
3.82103427558311,5.29974131908134,1.39957325322204,3.78668376727013,0.000152671196913592,0.00038841154843993,"CD1d molecule","912","CD1D"
11.0483398602251,2.60399870098818,0.659841302444933,3.94640149281273,7.93345395514956e-05,0.000208159594785462,"nitric oxide synthase 1 adaptor protein","9722","NOS1AP"
25.6824110757332,2.75849472863316,0.465481538486065,5.9261098466008,3.10195131207438e-09,1.21264080735682e-08,"chromosome 1 open reading frame 226","400793","C1orf226"
679.495343922114,2.03805120068995,0.0845080258915882,24.1166584970815,1.67176033711352e-128,1.15132728263454e-126,"regulator of G protein signaling 5","8490","RGS5"
132.19342759075,-2.80268474738916,0.193869098223209,-14.4565831949263,2.2783018511275e-47,3.66968444611116e-46,"NUF2 component of NDC80 kinetochore complex","83540","NUF2"
90.8357060431566,2.24646743227884,0.242212844510046,9.27476590608993,1.78009500655163e-20,1.26190669584213e-19,"TNF superfamily member 18","8995","TNFSF18"
15.6925593685169,-2.60883668577309,0.546969415847028,-4.7696207688927,1.84573061432613e-06,5.75346400041001e-06,"pappalysin 2","60676","PAPPA2"
84.8395419009338,-2.18013969250895,0.228581239991621,-9.53770174922871,1.46032602218134e-21,1.09305662340826e-20,"collagen beta(1-O)galactosyltransferase 2","23127","COLGALT2"
2279.33849385387,2.0572094615981,0.0629925111673943,32.6580005063037,6.16936916033825e-234,1.49056004401746e-231,"hemicentin 1","83872","HMCN1"
7.8297291410748,2.22942109463061,0.749988243046948,2.97260805792532,0.00295281250044626,0.00635400067624134,"proteoglycan 4","10216","PRG4"
1357.62706625186,6.337747301665,0.339984261408966,18.6412961452981,1.48596319335738e-77,4.42426778660628e-76,"prostaglandin-endoperoxide synthase 2","5743","PTGS2"
252.499482827765,2.93482473266029,0.157723142768288,18.6074451798863,2.79637332235594e-77,8.27569277608068e-76,"phospholipase A2 group IVA","5321","PLA2G4A"
4.97106555231261,2.26552453113837,0.933562356485117,2.42675223074346,0.0152346562384565,0.0290577211066586,"BMP/retinoic acid inducible neural specific 3","339479","BRINP3"
15.7264239200752,3.02178291960987,0.590888123837514,5.11396793691664,3.15460926359449e-07,1.05785281744836e-06,"regulator of G protein signaling 18","64407","RGS18"
36.2936814473686,-2.7526339418572,0.365332252672144,-7.53460424510472,4.89818071831937e-14,2.57911352006398e-13,"beta-1,3-galactosyltransferase 2","8707","B3GALT2"
593.333577786577,-3.10048884482381,0.105364403459738,-29.4263408040702,2.52835273795791e-190,3.92240659494986e-188,"assembly factor for spindle microtubules","259266","ASPM"
15.9026604715489,2.56328056522864,0.550119331098013,4.65949916741237,3.16979678461202e-06,9.6781572429277e-06,"nuclear receptor subfamily 5 group A member 2","2494","NR5A2"
212.976344881228,-2.45568331592743,0.146839767066692,-16.7235576913719,8.82877325069747e-63,1.99568190442913e-61,"kinesin family member 14","9928","KIF14"
50.116200530578,2.31191144054896,0.30277057836241,7.63585237724667,2.24331248687849e-14,1.20007039679184e-13,"kinesin family member 21B","23046","KIF21B"
5692.46278267679,-2.31373756504265,0.0575533659514386,-40.2016029261416,0,0,"cysteine and glycine rich protein 1","1465","CSRP1"
648.670543428421,-2.82926158026152,0.232844473053943,-12.150864236344,5.67623762787595e-34,6.43510693535659e-33,"leiomodin 1","25802","LMOD1"
25.2789285099654,7.05209808629939,1.22109331232566,5.77523274848518,7.68467837197642e-09,2.92275586699841e-08,"interleukin 24","11009","IL24"
6.07172598409682,2.28135790156181,0.834049575816197,2.7352785346474,0.0062327511339142,0.0127209924126336,"Fc mu receptor","9214","FCMR"
21.7892108035725,2.71950373539768,0.495477441076041,5.4886529838607,4.05010406007324e-08,1.45871049944671e-07,"G0/G1 switch 2","50486","G0S2"
138.031343314429,2.44698136606182,0.183673618186468,13.3224433112523,1.7140473338143e-40,2.3433793697361e-39,"hydroxysteroid 11-beta dehydrogenase 1","3290","HSD11B1"
154.09737268897,2.60925835791172,0.180075238562307,14.4898231358383,1.4050413211562e-47,2.27554933969232e-46,"synaptotagmin 14","255928","SYT14"
126.838303527204,-3.43633089724779,0.220272576400018,-15.6003573091522,7.23878434260489e-55,1.38552212521183e-53,"NIMA related kinase 2","4751","NEK2"
150.445624494916,-2.75839058630704,0.189069738197647,-14.5892759602995,3.28667227637343e-48,5.41822997865679e-47,"denticleless E3 ubiquitin protein ligase homolog","51514","DTL"
125.361654022723,2.20923216531392,0.188093886966522,11.7453692990412,7.4595915608483e-32,7.85281860169874e-31,"vasohibin 2","79805","VASH2"
1324.17284690485,-2.82511200622637,0.0781715112143636,-36.1399180128331,5.35776043290078e-286,2.21229818546017e-283,"centromere protein F","1063","CENPF"
1043.84682510942,-2.61747584697613,0.0743747822247613,-35.1930556121306,2.55367280440313e-271,9.40900744782332e-269,"poly(ADP-ribose) polymerase 1","142","PARP1"
845.465812777274,2.42014865393708,0.0824494795952752,29.3531101204885,2.18081479715251e-189,3.34800505004517e-187,"signal induced proliferation associated 1 like 2","57568","SIPA1L2"
83.3010613307275,-2.5028362105845,0.237784740399622,-10.5256384677092,6.58137334177398e-26,5.73603076943021e-25,"exonuclease 1","9156","EXO1"
3.34438630074425,-2.68497866105782,1.16871801856738,-2.29737081006852,0.0215976254785885,0.0399279734449871,"zinc finger protein 695","57116","ZNF695"
822.67379311788,-2.53280647597014,0.0890287120314511,-28.4493217769496,4.96813416489422e-178,6.59642894794694e-176,"ribonucleotide reductase regulatory subunit M2","6241","RRM2"
265.399863805106,2.24095259482599,0.134614673026637,16.6471644170807,3.17283813796647e-62,7.07432503439484e-61,"potassium voltage-gated channel modifier subfamily F member 1","3754","KCNF1"
10.1619789404487,2.23525100812184,0.648945206661571,3.44443719620158,0.000572249562391807,0.00135439441954881,"growth regulating estrogen receptor binding 1","9687","GREB1"
79.2791589935576,2.59752060907343,0.247294610088959,10.50374938677,8.3015822193555e-26,7.20546046813083e-25,"LRAT domain containing 1","151354","LRATD1"
287.341815489332,-2.50819525805775,0.130760155740062,-19.1816478334868,5.26839544341292e-82,1.6662148507515e-80,"odd-skipped related transcription factor 1","130497","OSR1"
75.4012085365385,-2.89064132299693,0.25794215186068,-11.2065488410682,3.78671748005606e-29,3.67403832923412e-28,"centromere protein A","1058","CENPA"
1241.54577193998,-2.02417343926102,0.0754066733614869,-26.8434257742346,1.00651688532931e-158,1.03734586405478e-156,"FOS like 2, AP-1 transcription factor subunit","2355","FOSL2"
2217.24066575268,-2.41398326460871,0.22295600086261,-10.8271733224003,2.5593423939598e-27,2.34720523971248e-26,"LBH regulator of WNT signaling pathway","81606","LBH"
276.651098223156,2.81650085448466,0.155472403640508,18.1157606657779,2.39341601671018e-73,6.63048219065314e-72,"RAS guanyl releasing protein 3","25780","RASGRP3"
7442.98631416393,-2.05963137024966,0.0538449071469754,-38.2511825051101,0,0,"cysteine rich transmembrane BMP regulator 1","51232","CRIM1"
4580.95736441411,-2.02028700913573,0.134812193242524,-14.9859368098943,9.07370674482255e-51,1.58822197155813e-49,"CDC42 effector protein 3","10602","CDC42EP3"
249.515401681249,-2.02244438375852,0.130056864736631,-15.5504623908475,1.57961248705452e-54,2.98465754284738e-53,"cannabinoid receptor interacting protein 1","25927","CNRIP1"
5.20803296766438,-3.3206582743327,1.06438901815145,-3.11977878172755,0.00180986906604655,0.0040123120179594,"poly(A) binding protein interacting protein 2B","400961","PAIP2B"
8.76343847232493,3.53934185990428,0.873226648067829,4.05317664976866,5.05268201868027e-05,0.000135615420854689,"cytochrome P450 family 26 subfamily B member 1","56603","CYP26B1"
50.0429620001663,2.88915296198528,0.330806366362118,8.73366795735323,2.46544174478921e-18,1.5818755086941e-17,"tachykinin receptor 1","6869","TACR1"
152.85489754481,-3.12641827858868,0.196005095185492,-15.95069901438,2.81725844233573e-57,5.79090026822091e-56,"non-SMC condensin I complex subunit H","23397","NCAPH"
3.46291517256693,3.18091734698291,1.31796942524715,2.41349858809237,0.0158001891019122,0.0300546188673183,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A","11320","MGAT4A"
105.628668318824,2.1128870536827,0.199366216084263,10.5980195400292,3.04357107321795e-26,2.67957888154637e-25,"TBC1 domain family member 8","11138","TBC1D8"
6.41245930957333,3.0469992621582,0.918828872906905,3.31617709456429,0.000912579795276579,0.00210874898444437,"cellular repressor of E1A stimulated genes 2","200407","CREG2"
2297.59335914873,2.15205095026834,0.147470564297107,14.5930881903498,3.10803835499735e-48,5.1294814418758e-47,"interleukin 1 receptor type 1","3554","IL1R1"
5.94873065008552,2.25668259272434,0.839177005341763,2.68916161710756,0.00716317293944499,0.014461604443421,"interleukin 1 receptor like 2","8808","IL1RL2"
6.50423948845808,2.1637572623164,0.793425725066738,2.7271075211664,0.00638922158294012,0.0130151137096574,"interleukin 1 receptor like 1","9173","IL1RL1"
61.7242974913989,2.81769734891159,0.32876571091543,8.57053292165376,1.03007231226311e-17,6.41911447701216e-17,"interleukin 18 receptor 1","8809","IL18R1"
2.64110959457406,3.71688820470734,1.47963099904559,2.51203726273972,0.0120036413208112,0.0233698369598567,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2","84620","ST6GAL2"
5.03872701559054,-3.32178567809454,1.06426524792969,-3.12120092670168,0.00180115095601812,0.00399418639629778,"mal, T cell differentiation protein like","7851","MALL"
337.231679499979,-3.03236821343361,0.128306142148274,-23.633850746828,1.73024342673486e-123,1.0944346619407e-121,"BUB1 mitotic checkpoint serine/threonine kinase","699","BUB1"
221.929375835469,-2.69605301193128,0.151923161534173,-17.7461618406673,1.84543557853211e-70,4.83091111126222e-69,"cytoskeleton associated protein 2 like","150468","CKAP2L"
27.9078867067544,2.55770327956347,0.421375638441833,6.06988882656191,1.27998826674405e-09,5.13208965496763e-09,"interleukin 1 alpha","3552","IL1A"
286.388991435147,4.46985055150529,0.207655477490823,21.5253197532573,9.01961236739258e-103,4.11551229320842e-101,"interleukin 1 beta","3553","IL1B"
287.67373232416,-2.13384757661627,0.125445685782159,-17.0101312238173,6.90828711916544e-65,1.63163999298494e-63,"LIM zinc finger domain containing 2","55679","LIMS2"
26.8612125827041,-2.10051835598536,0.385945202542267,-5.44253003314718,5.25291006638715e-08,1.86998523087956e-07,"G protein-coupled receptor 39","2863","GPR39"
377.504275716566,-2.1049762066627,0.112757755435391,-18.6681279574498,8.99508530257563e-78,2.68903787402352e-76,"minichromosome maintenance complex component 6","4175","MCM6"
34.6315391639251,3.47398175166521,0.451735971730431,7.69029249177942,1.46799038433228e-14,7.91629794522107e-14,"LDL receptor related protein 1B","53353","LRP1B"
322.712914406034,3.79055529846735,0.170571048668133,22.2227354997527,2.07065833822433e-109,1.0380055302296e-107,"kynureninase","8942","KYNU"
275.845431876023,2.6984196135197,0.274256440548998,9.83903826695223,7.64380129343301e-23,6.04693201624346e-22,"TNF alpha induced protein 6","7130","TNFAIP6"
635.93920101828,4.32640777579068,0.137032426181791,31.5721460703845,8.90723870356541e-219,1.8753554859021e-216,"nuclear receptor subfamily 4 group A member 2","4929","NR4A2"
5.24602695546976,-2.91514758417479,0.981193477950955,-2.97102217827879,0.0029681034547926,0.00638410810226698,"nitric oxide synthase trafficking","115677","NOSTRIN"
57.6296411054703,-3.10582925136405,0.316509308789743,-9.81275799830348,9.92189698701253e-23,7.80720329923068e-22,"SPC25 component of NDC80 kinetochore complex","57405","SPC25"
79.3321845773423,-2.42822134396013,0.247209706815436,-9.82251617560068,9.00668945284256e-23,7.10222520898843e-22,"cell division cycle associated 7","83879","CDCA7"
10.3318553999407,-2.50582244562739,0.649523594995141,-3.85793905708097,0.000114347148987588,0.000294572326827317,"calcitonin receptor like receptor","10203","CALCRL"
4.35839966181653,-2.19812566536606,0.985804142372972,-2.22977929477437,0.0257620986268559,0.0469264379634906,"KIAA2012","100652824","KIAA2012"
346.205455204326,2.55684237527205,0.1263905230338,20.2297000906333,5.36281276147312e-91,2.03703954841729e-89,"family with sequence similarity 117 member B","150864","FAM117B"
14.5620913396255,-3.6124469377038,0.67163731452053,-5.37856795565723,7.50806426633398e-08,2.63524294253942e-07,"chemerin chemokine-like receptor 2","2825","CMKLR2"
75.538491786139,-2.42844113510852,0.238672869972624,-10.1747682314587,2.57011097321351e-24,2.13639568658887e-23,"BRCA1 associated RING domain 1","580","BARD1"
5.41529895030962,-2.23011187426918,0.875128922700432,-2.54832381426454,0.0108241946787351,0.0212470760459749,"desmin","1674","DES"
330.933800670776,2.48774453824124,0.126921379723155,19.6006736112354,1.52590615299635e-85,5.26669903579865e-84,"potassium voltage-gated channel subfamily E regulatory subunit 4","23704","KCNE4"
793.124579134863,2.98016310498422,0.0943819971500351,31.575546131396,7.99969814822715e-219,1.70868914939959e-216,"secretogranin II","7857","SCG2"
40.864509174533,2.42765728342882,0.344127613491039,7.05452625205282,1.73189754073021e-12,8.36601309579872e-12,"natriuretic peptide C","4880","NPPC"
21.8304031928055,2.56593711055473,0.465430771701933,5.51303709716465,3.52693854240751e-08,1.27746424767761e-07,"inositol polyphosphate-5-phosphatase D","3635","INPP5D"
260.197140320079,-2.65014571276365,0.140972159767136,-18.7990715127106,7.68498766364123e-79,2.33048041536511e-77,"Holliday junction recognition protein","55355","HJURP"
15.3158806933518,3.76271687133434,0.694576929499468,5.41727879451145,6.05129451051833e-08,2.1433304132665e-07,"contactin 4","152330","CNTN4"
25.3560683438015,-2.76670355148552,0.43055073552788,-6.4259640576235,1.3103636409708e-10,5.62216574690762e-10,"interleukin 17 receptor E","132014","IL17RE"
150.096850302816,-2.09867755888416,0.173739056556994,-12.0794805754899,1.35573441614958e-33,1.51945352282985e-32,"FA complementation group D2","2177","FANCD2"
93.6408411442784,-2.31071707401376,0.213841312773835,-10.8057561190603,3.23282491729075e-27,2.95017793380997e-26,"cullin associated and neddylation dissociated 2 (putative)","23066","CAND2"
38.890579035127,-2.65416038429215,0.352802719817498,-7.52307234384454,5.35037985784032e-14,2.81018882198327e-13,"shugoshin 1","151648","SGO1"
142.818009557937,2.07230064530541,0.171446715194253,12.087141144451,1.23510093765096e-33,1.38636082399846e-32,"NIMA related kinase 10","152110","NEK10"
291.174217170139,3.56367290530294,0.16134520186758,22.0872567888802,4.19084427728291e-108,2.07263969659716e-106,"activin A receptor type 2B","93","ACVR2B"
3.8933544691611,-3.46723385574347,1.26294093413149,-2.7453650143408,0.00604436275287424,0.0123769676356604,"xin actin binding repeat containing 1","165904","XIRP1"
109.837962751288,-3.0009715092931,0.219608373349219,-13.6651051302173,1.64066659679921e-42,2.36365046956273e-41,"kinesin family member 15","56992","KIF15"
46.4072133448064,-3.39894311385009,0.358745389747793,-9.4745276482567,2.67970326143914e-21,1.97962238932783e-20,"TRAF interacting protein","10293","TRAIP"
120.649607655748,-2.01472832750927,0.194793417323354,-10.3428973894167,4.50700926878333e-25,3.83955506377623e-24,"POC1 centriolar protein A","25886","POC1A"
54.1184165522606,-2.3472182281494,0.277775010534292,-8.45006980158005,2.91128713458332e-17,1.77080271520796e-16,"acyl-CoA oxidase 2","8309","ACOX2"
3.9318647308226,-2.86752640560866,1.11380287826905,-2.57453671700424,0.0100374432268246,0.0197981582276421,"EPH receptor A3","2042","EPHA3"
12.7124666863379,-2.26563778972642,0.571561664361294,-3.96394287965098,7.37218995547233e-05,0.000194193629247098,"myosin heavy chain 15","22989","MYH15"
227.058322893011,-2.08827295428149,0.140355799305194,-14.8784230122239,4.55100518254142e-50,7.84476191582403e-49,"cellular inhibitor of PP2A","57650","CIP2A"
119.498988823157,-2.83473314984585,0.216256520318764,-13.108197365182,2.95539663339081e-39,3.89246073127022e-38,"DNA polymerase theta","10721","POLQ"
2392.80973934457,-2.14808670766457,0.0589063478178093,-36.4661328912864,3.81870792586515e-291,1.9406937038414e-288,"monoglyceride lipase","11343","MGLL"
3.38419453839636,4.09710319828683,1.41713466797125,2.89111775393385,0.00383874256822007,0.0081193151507502,"EF-hand and coiled-coil domain containing 1","79825","EFCC1"
20.5195109936707,2.47292695422104,0.488816359038635,5.05901021619775,4.21438289544752e-07,1.39827949376645e-06,"forkhead box L2","668","FOXL2"
4.7773637716545,2.1790747287226,0.938236450775442,2.32252192602581,0.0202048491988679,0.0375746457404309,"FOXL2 neighbor","401089","FOXL2NB"
1023.35613415789,2.05089158351551,0.072450535496314,28.3074730844446,2.7963049434448e-176,3.61508265407803e-174,"RAS p21 protein activator 2","5922","RASA2"
589.693116509631,2.02107463308371,0.0941513977354528,21.4662201698008,3.22181512173412e-102,1.45653715534103e-100,"carbohydrate sulfotransferase 2","9435","CHST2"
18.9907813205522,2.34574550617197,0.478470798915888,4.90258864592557,9.45819102101275e-07,3.04554990753083e-06,"mediator complex subunit 12L","116931","MED12L"
5.06539953075312,2.64058980501777,0.970551637016696,2.72071026857929,0.00651418282857205,0.0132550084947528,"immunoglobulin superfamily member 10","285313","IGSF10"
8.87502828904809,2.07181618841094,0.679211969544799,3.05032343555348,0.00228595045221408,0.00499486104740268,"arylacetamide deacetylase","13","AADAC"
2.90364219795727,4.90435771252988,1.46081701432725,3.35727039350544,0.000787160915664716,0.00183504865154486,"purinergic receptor P2Y1","5028","P2RY1"
1520.30148791169,2.8374350677069,0.0806594351553824,35.177968482433,4.34405880806449e-271,1.5615302125184e-268,"membrane metalloendopeptidase","4311","MME"
6.36573700666312,2.36392969026199,0.825407937689303,2.86395318281008,0.00418389845269376,0.00879382421503146,"chromosome 3 open reading frame 80","401097","C3orf80"
45.0929332528725,2.12378548839989,0.307690118043239,6.90235195691735,5.11485161017371e-12,2.40455129284658e-11,"protein phosphatase, Mg2+/Mn2+ dependent 1L","151742","PPM1L"
3890.38900873251,-2.90578849584538,0.198946772026379,-14.6058589754857,2.57713498729911e-48,4.26283001602854e-47,"claudin 11","5010","CLDN11"
186.24913145338,-3.41951074686184,0.18704834864318,-18.2814270837805,1.16341741461058e-74,3.27847913126783e-73,"solute carrier family 7 member 14","57709","SLC7A14"
586.82411052868,2.29706369421401,0.0986860202229554,23.276485251147,7.67337137083976e-120,4.40039483515316e-118,"kelch like family member 24","54800","KLHL24"
19.1195209153036,-2.46012247494109,0.476750617149442,-5.16018728963689,2.46702915580768e-07,8.33732531490336e-07,"lipase H","200879","LIPH"
82.9433789705163,-2.45316239003485,0.242596439834275,-10.1121120809138,4.88202650252674e-24,4.01066368975692e-23,"ribosomal protein L39 like","116832","RPL39L"
123.781913522491,2.76971002038931,0.204734711836746,13.5282873897703,1.06475359995791e-41,1.51616797644248e-40,"hes family bHLH transcription factor 1","3280","HES1"
747.773002441521,2.65534841444062,0.0952230064718677,27.8855763205198,3.99157031973426e-171,4.86179862580525e-169,"family with sequence similarity 43 member A","131583","FAM43A"
28.3483561931734,2.00237212075462,0.384007078036714,5.21441461702219,1.84398612345997e-07,6.2908952517484e-07,"negative regulator of reactive oxygen species","375387","NRROS"
552.986640142839,-2.544958949571,0.103319860005945,-24.6318466694068,5.76032733198695e-134,4.28766182923352e-132,"transforming acidic coiled-coil containing protein 3","10460","TACC3"
14.1384375688828,2.23453109657186,0.562208518375939,3.97455930235064,7.05096926225557e-05,0.000186264895119417,"N-acetyltransferase 8 like","339983","NAT8L"
98.7057455599554,3.01075542251617,0.247873958458449,12.1463159794612,6.00092130543624e-34,6.79274794159134e-33,"neuronal vesicle trafficking associated 1","27065","NSG1"
35.5822887576156,-2.62187632615604,0.356618494235777,-7.3520481089312,1.95192521915938e-13,9.91298203996242e-13,"cytokine like 1","54360","CYTL1"
341.700815482402,-2.99419452373215,0.130956217985157,-22.8640882410907,1.05839909196986e-115,5.73481096229847e-114,"non-SMC condensin I complex subunit G","64151","NCAPG"
601.510428483162,-2.68630819028892,0.0934361677058089,-28.7501965913989,9.00646604836958e-182,1.26416472972258e-179,"slit guidance ligand 2","9353","SLIT2"
97.3293035011483,2.230026283287,0.22194855542673,10.0474917667269,9.42354042981267e-24,7.66045994785324e-23,"transmembrane protein 156","80008","TMEM156"
2.50576531263447,3.63918208097863,1.52769922229893,2.38213257417405,0.0172126994246028,0.0324773734630388,"DDB1 and CUL4 associated factor 4 like 1","285429","DCAF4L1"
9.4117335376046,3.30256006709393,0.804410517925859,4.105565496097,4.03326982393839e-05,0.000109429916541244,"potassium channel tetramerization domain containing 8","386617","KCTD8"
575.342157756052,3.89205191840207,0.222009642223483,17.5310039664142,8.3089342001791e-69,2.12599083753888e-67,"gamma-aminobutyric acid type A receptor subunit alpha2","2555","GABRA2"
32.3023324609356,2.20689363923889,0.359698252556198,6.13540272591147,8.49437292792509e-10,3.45161478389192e-09,"gamma-aminobutyric acid type A receptor subunit alpha4","2557","GABRA4"
11.9943138057467,3.40217383830248,0.723670974564028,4.70127165228936,2.58546282334575e-06,7.95004195503228e-06,"endogenous retrovirus group MER34 member 1, envelope","100288413","ERVMER34-1"
91.2973239768626,3.29009902599294,0.261911559041116,12.5618702665828,3.42148245154215e-36,4.1231241513351e-35,"RAS like family 11 member B","65997","RASL11B"
158.249549565563,8.82208547360949,1.03474164868905,8.52588226712098,1.5164944857549e-17,9.38291172588399e-17,"kinase insert domain receptor","3791","KDR"
11.8032425178761,-3.08512997569094,0.66393100258347,-4.64676293724223,3.37184274275391e-06,1.0275892957549e-05,"HOP homeobox","84525","HOPX"
361.934827073374,4.01054310963882,0.163786564842337,24.4863985852528,2.06226388929879e-132,1.51212165176545e-130,"adhesion G protein-coupled receptor L3","23284","ADGRL3"
